word,example_jp,example_ko,source
着陸,この問題を理解するには、着陸という観点から考えることが重要だ。,이 문제를 이해하려면 착륙이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
督促,この問題を理解するには、督促という観点から考えることが重要だ。,이 문제를 이해하려면 독촉이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
矛盾,この問題を理解するには、矛盾という観点から考えることが重要だ。,이 문제를 이해하려면 모순이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
知性,この問題を理解するには、知性という観点から考えることが重要だ。,이 문제를 이해하려면 지성이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
短大,この問題を理解するには、短大という観点から考えることが重要だ。,이 문제를 이해하려면 단기 대학이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
短歌,この問題を理解するには、短歌という観点から考えることが重要だ。,이 문제를 이해하려면 단가이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
短気な,その説明は短気なものではなく、追加の根拠を示す必要があった。,그 설명은 성급한 것이 아니어서 추가 근거를 제시할 필요가 있었다.,generated_n1_auto_complete_20260601
短波,この問題を理解するには、短波という観点から考えることが重要だ。,이 문제를 이해하려면 단파이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
砂利,この問題を理解するには、砂利という観点から考えることが重要だ。,이 문제를 이해하려면 자갈이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
研ぐ,状況によっては、早めに研ぐ判断も必要になる。,상황에 따라서는 일찍 갈다 판단도 필요해진다.,generated_n1_auto_complete_20260601
破壊,この問題を理解するには、破壊という観点から考えることが重要だ。,이 문제를 이해하려면 파괴이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
破棄,この問題を理解するには、破棄という観点から考えることが重要だ。,이 문제를 이해하려면 파기이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
破産,この問題を理解するには、破産という観点から考えることが重要だ。,이 문제를 이해하려면 파산이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
破裂,この問題を理解するには、破裂という観点から考えることが重要だ。,이 문제를 이해하려면 파열이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
碁盤,この問題を理解するには、碁盤という観点から考えることが重要だ。,이 문제를 이해하려면 바둑판이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
確保,この問題を理解するには、確保という観点から考えることが重要だ。,이 문제를 이해하려면 확보이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
確信,この問題を理解するには、確信という観点から考えることが重要だ。,이 문제를 이해하려면 확신이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
確定,この問題を理解するには、確定という観点から考えることが重要だ。,이 문제를 이해하려면 확정이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
確立,この問題を理解するには、確立という観点から考えることが重要だ。,이 문제를 이해하려면 확립이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
磁気,この問題を理解するには、磁気という観点から考えることが重要だ。,이 문제를 이해하려면 자기이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
社交,この問題を理解するには、社交という観点から考えることが重要だ。,이 문제를 이해하려면 사교이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
社宅,この問題を理解するには、社宅という観点から考えることが重要だ。,이 문제를 이해하려면 사택이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
神殿,この問題を理解するには、神殿という観点から考えることが重要だ。,이 문제를 이해하려면 신전이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
神秘,この問題を理解するには、神秘という観点から考えることが重要だ。,이 문제를 이해하려면 신비이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
神経系,この問題を理解するには、神経系という観点から考えることが重要だ。,이 문제를 이해하려면 신경계이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
禁物,この問題を理解するには、禁物という観点から考えることが重要だ。,이 문제를 이해하려면 금물이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
私用,この問題を理解するには、私用という観点から考えることが重要だ。,이 문제를 이해하려면 사적인 용무이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
秘密裏,この問題を理解するには、秘密裏という観点から考えることが重要だ。,이 문제를 이해하려면 비밀리에이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
秘書,この問題を理解するには、秘書という観点から考えることが重要だ。,이 문제를 이해하려면 비서이라는 관점에서 생각하는 것이 중요하다.,generated_n1_auto_complete_20260601
