word,reading_hiragana,meaning_ko,source_title,source_author,source_url,matched_sentence
用品,ようひん,용품,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は子供の頃から病弱で、よく寝込みましたが、寝ながら、敷布、枕のカヴァ、掛蒲団のカヴァを、つくづく、つまらない装飾だと思い、それが案外に実用品だった事を、二十歳ちかくになってわかって、人間のつましさに暗然とし、悲しい思いをしました。
用法,ようほう,용법,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,おれは六百円の使用法について寝ながら考えた。
田舎,いなか,시골,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,大抵田舎者ですから」「田舎者はなぜ悪くないんですか」私はこの追窮に苦しんだ。
田舎,いなか,시골,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,おれは三年間学問はしたが実を云うと教師になる気も、田舎へ行く考えも何もなかった。
由緒,ゆいしょ,유서,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,あなたの郷里でも同じ事だろうと思いますが、田舎では由緒のある家を、相続人があるのに壊したり売ったりするのは大事件です。
由緒,ゆいしょ,유서,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,この下女はもと由緒のあるものだったそうだが、瓦解のときに零落して、つい奉公までするようになったのだと聞いている。
畜生,ちくしょう,짐승,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,こん畜生と起き上がってみたが、馳けられない。
略語,りゃくご,약어,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,「モチよ」モチとは、「勿論」の略語でした。
異性,いせい,이성,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,異性と抱き合う順序として、まず同性の私の所へ動いて来たのです」「私には二つのものが全く性質を異にしているように思われます」「いや同じです。
異色,いしょく,이색,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,そうして、彼はそのお道化を意識せずに行い、しかも、そのお道化の悲惨に全く気がついていないのが、自分と本質的に異色のところでした。
疑惑,ぎわく,의혹,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,いちどだって、暗い疑惑の雲を、お互い胸に宿したことは無かった。
疑惑,ぎわく,의혹,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私の疑惑はまだその上にもあった。
発作,ほっさ,발작,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,それでも時々は気が済まなかったのでしょう、発作的に焦燥ぎ廻って彼らを驚かした事もあります。
発揮,はっき,발휘,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,濁流にも負けぬ愛と誠の偉大な力を、いまこそ発揮して見せる。
発揮,はっき,발휘,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,果断に富んだ彼の性格が、恋の方面に発揮されるのがすなわち彼の覚悟だろうと一図に思い込んでしまったのです。
登校,とうこう,등교,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,自分は、その家にあずけられ、何せ学校のすぐ近くなので、朝礼の鐘の鳴るのを聞いてから、走って登校するというような、かなり怠惰な中学生でしたが、それでも、れいのお道化に依って、日一日とクラスの人気を得ていました。
盛大な,せいだいな,성대한,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,先生はご鄭寧に、自席から、座敷の端の末座まで行って、慇懃に一同に挨拶をした上、今般は一身上の都合で九州へ参る事になりましたについて、諸先生方が小生のためにこの盛大なる送別会をお開き下さったのは、まことに感銘の至りに堪えぬ次第で――ことにただ今は校長、教頭その他諸君の送別の辞を頂戴して、大いに難有く服膺する訳であります。
監視,かんし,감시,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,できる事なら、朝、昼、晩、四六時中、竹一の傍から離れず彼が秘密を口走らないように監視していたい気持でした。
直感,ちょっかん,직감,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかしその私だけにはこの直感が後になって事実の上に証拠立てられたのだから、私は若々しいといわれても、馬鹿げていると笑われても、それを見越した自分の直覚をとにかく頼もしくまた嬉しく思っている。
相場,そうば,시세,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,正体の知れない時は多少気味が悪るかったが、バッタと相場が極まってみたら急に腹が立った。
相応,そうおう,상응,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,宅に相応の財産があるものが、何を苦しんで、卒業するかしないのに、地位地位といって藻掻き廻るのか。
相応,そうおう,상응,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,この野郎申し合せて、東西相応じておれを馬鹿にする気だな、とは思ったがさてどうしていいか分らない。
省く,はぶく,생략하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,国から旅費を送らせる手数と時間を省くため、私は暇乞いかたがた先生の所へ行って、要るだけの金を一時立て替えてもらう事にした。
真実,しんじつ,진실,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はあなたに真実を話している気でいた。
真理,しんり,진리,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私は父が私の本当の父であり、先生はまたいうまでもなく、あかの他人であるという明白な事実を、ことさらに眼の前に並べてみて、始めて大きな真理でも発見したかのごとくに驚いた。
真理,しんり,진리,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,そのわずかなおこごとは、自分には霹靂の如く強く感ぜられ、狂うみたいになり、口応えどころか、そのおこごとこそ、謂わば万世一系の人間の「真理」とかいうものに違いない、自分にはその真理を行う力が無いのだから、もはや人間と一緒に住めないのではないかしら、と思い込んでしまうのでした。
真相,しんそう,진상,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,事件の真相になると、奥さん自身にも多くは知れていなかった。
真相,しんそう,진상,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,でこう云う事は、何か陥欠があると起るもので、事件その物を見ると何だか生徒だけがわるいようであるが、その真相を極めると責任はかえって学校にあるかも知れない。
眼球,がんきゅう,안구,羅生門,芥川龍之介,https://www.aozora.gr.jp/cards/000879/files/127_ruby_150.zip,両手をわなわなふるわせて、肩で息を切りながら、眼を、眼球が※の外へ出そうになるほど、見開いて、唖のように執拗く黙っている。
着席,ちゃくせき,착석,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,……何だ失敬な、新しく来た教師だと思って……」と云って着席した。
着手,ちゃくしゅ,착수,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,生徒の風儀は、教師の感化で正していかなくてはならん、その一着手として、教師はなるべく飲食店などに出入しない事にしたい。
矛盾,むじゅん,모순,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,それで私は露骨にその矛盾を挙げて云々してみた。
短歌,たんか,단가,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,下宿の娘から、短歌を五十も書きつらねた長い手紙が来ました。
砂利,じゃり,자갈,銀河鉄道の夜,宮沢賢治,https://www.aozora.gr.jp/cards/000081/files/48222_ruby_59603.zip,「ですからもしもこの天の川がほんたうに川だと考へるなら、その一つ一つの小さな星はみんなその川のそこの砂や砂利の粒にもあたるわけです。
破壊,はかい,파괴,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,きのうの豪雨で山の水源地は氾濫し、濁流滔々と下流に集り、猛勢一挙に橋を破壊し、どうどうと響きをあげる激流が、木葉微塵に橋桁を跳ね飛ばしていた。
破壊,はかい,파괴,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,先生は奥さんの幸福を破壊する前に、まず自分の生命を破壊してしまった。
破裂,はれつ,파열,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,ところへ野だがすでに紀伊の国を済まして、かっぽれを済まして、棚の達磨さんを済して丸裸の越中褌一つになって、棕梠箒を小脇に抱い込んで、日清談判破裂して……と座敷中練りあるき出した。
碁盤,ごばん,바둑판,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,二十三私は退屈な父の相手としてよく将碁盤に向かった。
確信,かくしん,확신,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,エゴイストになりきって、しかもそれを当然の事と確信し、いちども自分を疑った事が無いんじゃないか？
社交,しゃこう,사교,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,その上先生の態度はむしろ非社交的であった。
種々,しゅじゅ,여러 가지,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,先生はこれらの墓標が現わす人種々の様式に対して、私ほどに滑稽もアイロニーも認めてないらしかった。
