example_id,word,example_jp,example_ko
3257,加工,それで下仁田自身コンニャクを産するばかりでなく、全国からコンニャクの原料が集まり、ここで加工荷造りして、下仁田コンニャクと名を改めて全国へ売りさばかれるのだそうだ。,"그래서 시모니타 자신 콩냑을 낳을 뿐만 아니라, 전국에서 콩냑의 원료가 모여, 여기서 가공 하조해, 시모니타 콘냑이라고 이름을 바꿔 전국에 팔리기만 한다고 한다."
3258,勧告,「そんな変テコなジャングル相手の取引なんぞやって、あとで勘定がとれなくて泣きついたって知らねえぞ」とＳ君は事実に日本の役人や関係者に重々モットモな勧告をうけたそうだ。,"""그런 이상한 정글 상대의 거래 따위 하고, 나중에 계정을 잡을 수 없어서 울고 있었다는 것을 모르겠어""라고 S군은 사실 일본의 장교나 관계자에게 중대 모토모인 권고를 받았다고 한다."
3259,原型,そのとき、原城の跡がほぼ原型のまま畑になっているのに一驚したのであった。,"그 때, 원성의 흔적이 거의 원형인 채 밭이 되어 있는데 한 놀랐던 것이었다."
3260,原子,広島には石に映ったまま消えない人間の影が実在しているし、原子バクダンというものは、そのバクハツの姿のはなはだしく美しいものではあるが、人はそれを見た瞬間に死ななければならない。,"히로시마에는 돌에 비친 채 사라지지 않는 인간의 그림자가 실재하고 있고, 원자 박당이라는 것은, 그 박하츠의 모습은 매우 아름답지만, 사람은 그것을 본 순간에 죽어야 한다."
3261,原形,だから三百余年すぎて昔の原形のまま畑と化しているのも他の理由によるものであろうけれども、昇降の道すらもいまだにないとは突ッ拍子もない話であろう。,"그러니까 3백여년이 지나서 옛 원형 그대로 밭으로 화하고 있는 것도 다른 이유에 의한 것일지라도, 승강의 길조차도 아직도 없다고는 돌박자도 없는 이야기일 것이다."
3262,収容,「アンタのウチは代々この土地のアンマか」「イエ、私は満州からの引揚者だ」「満州でアンマをやっとったのか」「収容所でアンマを覚えたのさ」なるほどと私は思った。,"「안타의 우치는 대대로 이 땅의 암마인가」 「예, 나는 만주로부터의 인양자다」 「만주에서 암마를 하고 있었는지」 「수용소에서 암마를 기억한 것」 과연 나는 생각했다."
3263,呆然,清水さんから杖の型を見せていただいて、一時はただ呆然とするほど驚いたものである。,"시미즈씨로부터 지팡이의 형태를 보여 주셔, 한때는 단지 멍하니 할 정도로 놀란 것이다."
3264,周期,しかし、引越しの性分というものにも、だいたい周期というものがあって、中には夜逃げだとか、環境が気に入らないことからという不測の事故もあるかも知れんが、北斎のように百回ちかい引越しはひどすぎるようだ。,"그러나 이사의 성분이라고 하는 것에도, 대체로 주기라고 하는 것이 있어, 안에는 밤 도망라든지, 환경이 마음에 들지 않는 것으로부터라고 하는 불측의 사고도 있을지도 모르지만, 호쿠사이와 같이 백회 치열한 이사는 너무 끔찍한 것 같다."
3265,外貨,彼は戦争前も戦争後も一貫して外貨カクトクの貿易用織物以外は絶対に作らぬという意地を通している。,그는 전쟁 전이나 전쟁 후에도 일관되게 외화 칵톡의 무역용 직물 이외는 절대로 만들지 않는다는 의지를 통해 있다.
3266,守備,升田は自分の守備をお留守に、バタバタバタと敵を倒す攻め手を構想し、それに熱中し、酔っていたようだ。,"소다는 자신의 수비를 가리지 않고, 엉망진창과 적을 쓰러뜨리는 공격자를 구상해, 거기에 열중해, 취하고 있던 것 같다."
3267,家計,家計費をチョロマカスので、それを私の小遣いでうめるのが毎月の例であるから、てんで私に頭が上らない。,"가계비를 쵸로마카스 때문에, 그것을 나의 용돈으로 채우는 것이 매달의 예이기 때문에, 천천히 나에게 머리가 오지 않는다."
3268,審査,芥川賞の審査内容を具体的に報告しろというような文芸批評家の意見が諸々にあがっていた折であるから、これも世論の一とみて一度録音してみるのも面白いかも知れない。,"아쿠타가와상의 심사 내용을 구체적으로 보고하라는 문예 비평가의 의견이 여러가지에 올랐던 때이기 때문에, 이것도 여론의 하나로 보고 한번 녹음해 보는 것도 재미있을지도 모른다."
3269,工作,ここは海外への映画宣伝工作の元締めだから海外の映画もここに集まる。,이곳은 해외에 대한 영화 선전 공작의 전 조임이기 때문에 해외 영화도 여기에 모인다.
3270,年号,冬の怪談今年の雑誌の新年号に「雪女」の絵や話を三四見かけたが、新潟という名題の雪国に生まれた私が、雪女の話も、うわさも、きいたことがなく要するに雪女の怖さを知らないのである。,"겨울의 괴담 올해의 잡지의 신년호에 「설녀」의 그림이나 이야기를 34개 보았지만, 니가타라는 명제의 설국으로 태어난 내가, 설녀의 이야기도, 소문도, 온 적 없이 요즈음에 설녀의 무서움을 모르는 것이다."
3271,庶民,そして日本にこれほど怪談がはびこり栄えたというのも、泣く子と地頭にかてない庶民が権力に抵抗する最後のものとして、これしか武器がなかったせいかも知れない。,"그리고 일본에 이렇게 괴담이 뻔뻔했다는 것도, 울고 있는 아이와 지두에 걸리지 않는 서민이 권력에 저항하는 마지막 것으로서, 이 밖에 무기가 없었던 탓일지도 모른다."
3272,当選,今期の芥川賞には、森鴎外の小倉滞在中の日記をテーマにした九州在住の作家の作品が当選作の一つとなった。,이번 시즌의 아쿠타가와 상에는 모리오카 외의 고쿠라 체류 중 일기를 테마로 한 규슈 거주 작가의 작품이 당선작 중 하나가 되었다.
3273,復興,そのころは、まだ敗戦都市の焼跡が一向に復興しておらぬ時で、料亭は表向き閉鎖され、自由に酒を買うことも飲むこともできないような悲惨な時であった。,"그 무렵은, 아직 패전 도시의 화상이 일향으로 부흥하지 않았을 때로, 요정은 앞으로 폐쇄되어 자유롭게 술을 사거나 마실 수도 없는 비참한 때였다."
3274,応急,手術の方は素人の応急手術の場面が多く、内臓からピストルのタマをぬいて、これもコテで焼いて消毒する。,"수술 쪽은 아마추어의 응급 수술의 장면이 많아, 내장으로부터 권총의 덩어리를 벗고, 이것도 코테로 구워 소독한다."
3275,応援団,両校の応援団も来ていない。,양교 응원단도 오지 않았다.
3276,慣例,「お前は信頼すべき大バカヤローである」と表彰状を与えるような慣例をつくっておけば、口が滑ってもマチガイはない。,"""너는 신뢰해야 할 큰 바카야로이다""라고 표창장을 주는 관례를 만들어두면 입이 미끄러져도 마치가이는 없다."
3277,慣用,日本では子供をおどかすのに、お灸をすえるぞ、という脅迫の言辞を慣用するところを見ても、お灸は自発的にやらない限り愛嬌のあるものではない。,일본에서는 아이를 뜯어내는데 뜸을 솟구나라는 협박의 언론을 관용하는 곳을 봐도 뜸은 자발적으로 하지 않는 한 애교가 있는 것은 아니다.
3278,手順,こういう手続きを順々にふまないと田舎の人にはわからないのであるが、これは映画の本筋には無関係なことで、これまでくどい手順をふんで田舎のセンスに順応するというのは芸術としては非常に退歩だ。,"이런 절차를 차례로 멈추지 않으면 시골 사람에게는 모르겠지만, 이것은 영화의 본연과는 무관한 것으로, 지금까지 몹시 절차를 넘어 시골의 센스에 순응한다는 것은 예술로서는 매우 퇴보다."
3279,救援,山に海に白旗なびき、の海の方は当時続々来朝しはじめて、やがて通商を国禁されたマニラやマカオ等からの救援の外国船を指すのであろう。,"산에 바다에 백기 나비키의 바다 쪽은 당시 잇달아 다음날 아침 처음으로, 곧 통상을 국금된 마닐라나 마카오 등으로부터의 구원의 외국선을 가리킬 것이다."
3280,文書,天正年間、今から三百七十年ほど昔に、真庭念流八世又七郎という人が四代中絶していた念流を偽庵という隠士から伝授をうけた伝書や、その先代が柏原肥前守から神道流の伝授を受けた伝書など調べればまだいくらでも出てきそうな古文書が、破れほうけた古ツヅラ三ツにギッシリつめて無造作に押入れの隅に投りこんである。,"텐쇼 년간, 지금부터 370년 정도 옛날에, 마니와 넨류 야세 마타시치로라는 사람이 4대 낙태하고 있던 염류를 가짜라는 은사로부터 전수를 받은 전서나, 그 선대가 카시와하라 히젠 모리로부터 신도류의 전수를 받은 전서 등 조사하면 아직 얼마든지 나올 것 같은 고문서가, 찢어져 버린 낡은 쓰즈라 세츠에 꽉 끼고 무조작에 밀어넣어의 구석에 던져 넣고 있다."
